filename_audio,filename_video,scene_label,location_id
audio/airport-lisbon-1000-42416.wav,video/airport-lisbon-1000-42416.mp4,airport,1000
audio/airport-lisbon-1000-42611.wav,video/airport-lisbon-1000-42611.mp4,airport,1000
audio/airport-lisbon-1000-42727.wav,video/airport-lisbon-1000-42727.mp4,airport,1000
audio/airport-lisbon-1000-42860.wav,video/airport-lisbon-1000-42860.mp4,airport,1000
audio/airport-lisbon-1000-42898.wav,video/airport-lisbon-1000-42898.mp4,airport,1000
audio/airport-lisbon-1000-42902.wav,video/airport-lisbon-1000-42902.mp4,airport,1000
audio/airport-lisbon-1000-42904.wav,video/airport-lisbon-1000-42904.mp4,airport,1000
audio/airport-lisbon-1000-43069.wav,video/airport-lisbon-1000-43069.mp4,airport,1000
audio/airport-lisbon-1000-43327.wav,video/airport-lisbon-1000-43327.mp4,airport,1000
audio/airport-lisbon-1000-43430.wav,video/airport-lisbon-1000-43430.mp4,airport,1000
audio/airport-lisbon-1000-43679.wav,video/airport-lisbon-1000-43679.mp4,airport,1000
audio/airport-lisbon-1000-43865.wav,video/airport-lisbon-1000-43865.mp4,airport,1000
audio/airport-lisbon-1000-44083.wav,video/airport-lisbon-1000-44083.mp4,airport,1000
audio/airport-milan-1089-40147.wav,video/airport-milan-1089-40147.mp4,airport,1089
audio/airport-milan-1089-40303.wav,video/airport-milan-1089-40303.mp4,airport,1089
audio/airport-milan-1089-40331.wav,video/airport-milan-1089-40331.mp4,airport,1089
audio/airport-milan-1089-40377.wav,video/airport-milan-1089-40377.mp4,airport,1089
audio/airport-milan-1089-40410.wav,video/airport-milan-1089-40410.mp4,airport,1089
audio/airport-milan-1089-40508.wav,video/airport-milan-1089-40508.mp4,airport,1089
audio/airport-milan-1089-40548.wav,video/airport-milan-1089-40548.mp4,airport,1089
audio/airport-milan-1089-40558.wav,video/airport-milan-1089-40558.mp4,airport,1089
audio/airport-milan-1089-40577.wav,video/airport-milan-1089-40577.mp4,airport,1089
audio/airport-milan-1089-40755.wav,video/airport-milan-1089-40755.mp4,airport,1089
audio/airport-milan-1089-40910.wav,video/airport-milan-1089-40910.mp4,airport,1089
audio/airport-milan-1089-41009.wav,video/airport-milan-1089-41009.mp4,airport,1089
audio/airport-milan-1089-41046.wav,video/airport-milan-1089-41046.mp4,airport,1089
audio/airport-milan-1089-41064.wav,video/airport-milan-1089-41064.mp4,airport,1089
audio/airport-milan-1089-41269.wav,video/airport-milan-1089-41269.mp4,airport,1089
audio/airport-milan-1089-41486.wav,video/airport-milan-1089-41486.mp4,airport,1089
audio/airport-milan-1089-41554.wav,video/airport-milan-1089-41554.mp4,airport,1089
audio/airport-milan-1089-41726.wav,video/airport-milan-1089-41726.mp4,airport,1089
audio/airport-milan-1089-41818.wav,video/airport-milan-1089-41818.mp4,airport,1089
audio/airport-milan-1089-41850.wav,video/airport-milan-1089-41850.mp4,airport,1089
audio/airport-milan-1089-41851.wav,video/airport-milan-1089-41851.mp4,airport,1089
audio/airport-milan-1089-42083.wav,video/airport-milan-1089-42083.mp4,airport,1089
audio/airport-milan-1089-42172.wav,video/airport-milan-1089-42172.mp4,airport,1089
audio/airport-milan-1089-42174.wav,video/airport-milan-1089-42174.mp4,airport,1089
audio/airport-milan-1089-42579.wav,video/airport-milan-1089-42579.mp4,airport,1089
audio/airport-milan-1089-42633.wav,video/airport-milan-1089-42633.mp4,airport,1089
audio/airport-milan-1089-42696.wav,video/airport-milan-1089-42696.mp4,airport,1089
audio/airport-milan-1089-42935.wav,video/airport-milan-1089-42935.mp4,airport,1089
audio/airport-milan-1089-42955.wav,video/airport-milan-1089-42955.mp4,airport,1089
audio/airport-milan-1089-43148.wav,video/airport-milan-1089-43148.mp4,airport,1089
audio/airport-milan-1089-43209.wav,video/airport-milan-1089-43209.mp4,airport,1089
audio/airport-milan-1089-43431.wav,video/airport-milan-1089-43431.mp4,airport,1089
audio/airport-milan-1089-43488.wav,video/airport-milan-1089-43488.mp4,airport,1089
audio/airport-milan-1089-43677.wav,video/airport-milan-1089-43677.mp4,airport,1089
audio/airport-milan-1089-43682.wav,video/airport-milan-1089-43682.mp4,airport,1089
audio/airport-milan-1089-43987.wav,video/airport-milan-1089-43987.mp4,airport,1089
audio/airport-milan-1108-40195.wav,video/airport-milan-1108-40195.mp4,airport,1108
audio/airport-milan-1108-40570.wav,video/airport-milan-1108-40570.mp4,airport,1108
audio/airport-milan-1108-40834.wav,video/airport-milan-1108-40834.mp4,airport,1108
audio/airport-milan-1108-41110.wav,video/airport-milan-1108-41110.mp4,airport,1108
audio/airport-milan-1108-41133.wav,video/airport-milan-1108-41133.mp4,airport,1108
audio/airport-milan-1108-41362.wav,video/airport-milan-1108-41362.mp4,airport,1108
audio/airport-milan-1108-41447.wav,video/airport-milan-1108-41447.mp4,airport,1108
audio/airport-milan-1108-41659.wav,video/airport-milan-1108-41659.mp4,airport,1108
audio/airport-milan-1108-41690.wav,video/airport-milan-1108-41690.mp4,airport,1108
audio/airport-milan-1108-41787.wav,video/airport-milan-1108-41787.mp4,airport,1108
audio/airport-milan-1108-41891.wav,video/airport-milan-1108-41891.mp4,airport,1108
audio/airport-milan-1108-41898.wav,video/airport-milan-1108-41898.mp4,airport,1108
audio/airport-milan-1108-41968.wav,video/airport-milan-1108-41968.mp4,airport,1108
audio/airport-milan-1108-41984.wav,video/airport-milan-1108-41984.mp4,airport,1108
audio/airport-milan-1108-42104.wav,video/airport-milan-1108-42104.mp4,airport,1108
audio/airport-milan-1108-42132.wav,video/airport-milan-1108-42132.mp4,airport,1108
audio/airport-milan-1108-42235.wav,video/airport-milan-1108-42235.mp4,airport,1108
audio/airport-milan-1108-42526.wav,video/airport-milan-1108-42526.mp4,airport,1108
audio/airport-milan-1108-42540.wav,video/airport-milan-1108-42540.mp4,airport,1108
audio/airport-milan-1108-42695.wav,video/airport-milan-1108-42695.mp4,airport,1108
audio/airport-milan-1108-42841.wav,video/airport-milan-1108-42841.mp4,airport,1108
audio/airport-milan-1108-42916.wav,video/airport-milan-1108-42916.mp4,airport,1108
audio/airport-milan-1108-42936.wav,video/airport-milan-1108-42936.mp4,airport,1108
audio/airport-milan-1108-43082.wav,video/airport-milan-1108-43082.mp4,airport,1108
audio/airport-milan-1108-43083.wav,video/airport-milan-1108-43083.mp4,airport,1108
audio/airport-milan-1108-43191.wav,video/airport-milan-1108-43191.mp4,airport,1108
audio/airport-milan-1108-43228.wav,video/airport-milan-1108-43228.mp4,airport,1108
audio/airport-milan-1108-43236.wav,video/airport-milan-1108-43236.mp4,airport,1108
audio/airport-milan-1108-43385.wav,video/airport-milan-1108-43385.mp4,airport,1108
audio/airport-milan-1108-43486.wav,video/airport-milan-1108-43486.mp4,airport,1108
audio/airport-milan-1108-43619.wav,video/airport-milan-1108-43619.mp4,airport,1108
audio/airport-milan-1108-43749.wav,video/airport-milan-1108-43749.mp4,airport,1108
audio/airport-milan-1108-43755.wav,video/airport-milan-1108-43755.mp4,airport,1108
audio/airport-milan-1108-43786.wav,video/airport-milan-1108-43786.mp4,airport,1108
audio/airport-milan-1108-43915.wav,video/airport-milan-1108-43915.mp4,airport,1108
audio/airport-milan-1108-44084.wav,video/airport-milan-1108-44084.mp4,airport,1108
audio/airport-prague-1023-40027.wav,video/airport-prague-1023-40027.mp4,airport,1023
audio/airport-prague-1023-40038.wav,video/airport-prague-1023-40038.mp4,airport,1023
audio/airport-prague-1023-40436.wav,video/airport-prague-1023-40436.mp4,airport,1023
audio/airport-prague-1023-40504.wav,video/airport-prague-1023-40504.mp4,airport,1023
audio/airport-prague-1023-40527.wav,video/airport-prague-1023-40527.mp4,airport,1023
audio/airport-prague-1023-40542.wav,video/airport-prague-1023-40542.mp4,airport,1023
audio/airport-prague-1023-40709.wav,video/airport-prague-1023-40709.mp4,airport,1023
audio/airport-prague-1023-40758.wav,video/airport-prague-1023-40758.mp4,airport,1023
audio/airport-prague-1023-40879.wav,video/airport-prague-1023-40879.mp4,airport,1023
audio/airport-prague-1023-41264.wav,video/airport-prague-1023-41264.mp4,airport,1023
audio/airport-prague-1023-41343.wav,video/airport-prague-1023-41343.mp4,airport,1023
audio/airport-prague-1023-41413.wav,video/airport-prague-1023-41413.mp4,airport,1023
audio/airport-prague-1023-41418.wav,video/airport-prague-1023-41418.mp4,airport,1023
audio/airport-prague-1023-41426.wav,video/airport-prague-1023-41426.mp4,airport,1023
audio/airport-prague-1023-41451.wav,video/airport-prague-1023-41451.mp4,airport,1023
audio/airport-prague-1023-42171.wav,video/airport-prague-1023-42171.mp4,airport,1023
audio/airport-prague-1023-42248.wav,video/airport-prague-1023-42248.mp4,airport,1023
audio/airport-prague-1023-42332.wav,video/airport-prague-1023-42332.mp4,airport,1023
audio/airport-prague-1023-42333.wav,video/airport-prague-1023-42333.mp4,airport,1023
audio/airport-prague-1023-42487.wav,video/airport-prague-1023-42487.mp4,airport,1023
audio/airport-prague-1023-42614.wav,video/airport-prague-1023-42614.mp4,airport,1023
audio/airport-prague-1023-42755.wav,video/airport-prague-1023-42755.mp4,airport,1023
audio/airport-prague-1023-43029.wav,video/airport-prague-1023-43029.mp4,airport,1023
audio/airport-prague-1023-43965.wav,video/airport-prague-1023-43965.mp4,airport,1023
audio/airport-lyon-1101-40173.wav,video/airport-lyon-1101-40173.mp4,airport,1101
audio/airport-lyon-1101-40386.wav,video/airport-lyon-1101-40386.mp4,airport,1101
audio/airport-lyon-1101-40748.wav,video/airport-lyon-1101-40748.mp4,airport,1101
audio/airport-lyon-1101-40999.wav,video/airport-lyon-1101-40999.mp4,airport,1101
audio/airport-lyon-1101-41172.wav,video/airport-lyon-1101-41172.mp4,airport,1101
audio/airport-lyon-1101-41231.wav,video/airport-lyon-1101-41231.mp4,airport,1101
audio/airport-lyon-1101-41267.wav,video/airport-lyon-1101-41267.mp4,airport,1101
audio/airport-lyon-1101-41351.wav,video/airport-lyon-1101-41351.mp4,airport,1101
audio/airport-lyon-1101-41501.wav,video/airport-lyon-1101-41501.mp4,airport,1101
audio/airport-lyon-1101-41603.wav,video/airport-lyon-1101-41603.mp4,airport,1101
audio/airport-lyon-1101-41703.wav,video/airport-lyon-1101-41703.mp4,airport,1101
audio/airport-lyon-1101-41912.wav,video/airport-lyon-1101-41912.mp4,airport,1101
audio/airport-lyon-1101-41913.wav,video/airport-lyon-1101-41913.mp4,airport,1101
audio/airport-lyon-1101-42334.wav,video/airport-lyon-1101-42334.mp4,airport,1101
audio/airport-lyon-1101-42343.wav,video/airport-lyon-1101-42343.mp4,airport,1101
audio/airport-lyon-1101-42428.wav,video/airport-lyon-1101-42428.mp4,airport,1101
audio/airport-lyon-1101-42602.wav,video/airport-lyon-1101-42602.mp4,airport,1101
audio/airport-lyon-1101-42703.wav,video/airport-lyon-1101-42703.mp4,airport,1101
audio/airport-lyon-1101-42791.wav,video/airport-lyon-1101-42791.mp4,airport,1101
audio/airport-lyon-1101-42838.wav,video/airport-lyon-1101-42838.mp4,airport,1101
audio/airport-lyon-1101-42854.wav,video/airport-lyon-1101-42854.mp4,airport,1101
audio/airport-lyon-1101-42943.wav,video/airport-lyon-1101-42943.mp4,airport,1101
audio/airport-lyon-1101-43038.wav,video/airport-lyon-1101-43038.mp4,airport,1101
audio/airport-lyon-1101-43071.wav,video/airport-lyon-1101-43071.mp4,airport,1101
audio/airport-lyon-1101-43112.wav,video/airport-lyon-1101-43112.mp4,airport,1101
audio/airport-lyon-1101-43380.wav,video/airport-lyon-1101-43380.mp4,airport,1101
audio/airport-lyon-1101-43476.wav,video/airport-lyon-1101-43476.mp4,airport,1101
audio/airport-lyon-1101-43522.wav,video/airport-lyon-1101-43522.mp4,airport,1101
audio/airport-lyon-1101-43528.wav,video/airport-lyon-1101-43528.mp4,airport,1101
audio/airport-lyon-1101-43537.wav,video/airport-lyon-1101-43537.mp4,airport,1101
audio/airport-lyon-1101-43656.wav,video/airport-lyon-1101-43656.mp4,airport,1101
audio/airport-lyon-1101-43728.wav,video/airport-lyon-1101-43728.mp4,airport,1101
audio/airport-lyon-1101-43736.wav,video/airport-lyon-1101-43736.mp4,airport,1101
audio/airport-lyon-1101-44017.wav,video/airport-lyon-1101-44017.mp4,airport,1101
audio/airport-lyon-1101-44067.wav,video/airport-lyon-1101-44067.mp4,airport,1101
audio/airport-lyon-1101-44070.wav,video/airport-lyon-1101-44070.mp4,airport,1101
audio/airport-lisbon-1114-40213.wav,video/airport-lisbon-1114-40213.mp4,airport,1114
audio/airport-lisbon-1114-40219.wav,video/airport-lisbon-1114-40219.mp4,airport,1114
audio/airport-lisbon-1114-40411.wav,video/airport-lisbon-1114-40411.mp4,airport,1114
audio/airport-lisbon-1114-40495.wav,video/airport-lisbon-1114-40495.mp4,airport,1114
audio/airport-lisbon-1114-40725.wav,video/airport-lisbon-1114-40725.mp4,airport,1114
audio/airport-lisbon-1114-40796.wav,video/airport-lisbon-1114-40796.mp4,airport,1114
audio/airport-lisbon-1114-40861.wav,video/airport-lisbon-1114-40861.mp4,airport,1114
audio/airport-lisbon-1114-40895.wav,video/airport-lisbon-1114-40895.mp4,airport,1114
audio/airport-lisbon-1114-41138.wav,video/airport-lisbon-1114-41138.mp4,airport,1114
audio/airport-lisbon-1114-41409.wav,video/airport-lisbon-1114-41409.mp4,airport,1114
audio/airport-lisbon-1114-41467.wav,video/airport-lisbon-1114-41467.mp4,airport,1114
audio/airport-lisbon-1114-41503.wav,video/airport-lisbon-1114-41503.mp4,airport,1114
audio/airport-lisbon-1114-41658.wav,video/airport-lisbon-1114-41658.mp4,airport,1114
audio/airport-lisbon-1114-41736.wav,video/airport-lisbon-1114-41736.mp4,airport,1114
audio/airport-lisbon-1114-41743.wav,video/airport-lisbon-1114-41743.mp4,airport,1114
audio/airport-lisbon-1114-42155.wav,video/airport-lisbon-1114-42155.mp4,airport,1114
audio/airport-lisbon-1114-42529.wav,video/airport-lisbon-1114-42529.mp4,airport,1114
audio/airport-lisbon-1114-42659.wav,video/airport-lisbon-1114-42659.mp4,airport,1114
audio/airport-lisbon-1114-42669.wav,video/airport-lisbon-1114-42669.mp4,airport,1114
audio/airport-lisbon-1114-42707.wav,video/airport-lisbon-1114-42707.mp4,airport,1114
audio/airport-lisbon-1114-42711.wav,video/airport-lisbon-1114-42711.mp4,airport,1114
audio/airport-lisbon-1114-42954.wav,video/airport-lisbon-1114-42954.mp4,airport,1114
audio/airport-lisbon-1114-43022.wav,video/airport-lisbon-1114-43022.mp4,airport,1114
audio/airport-lisbon-1114-43068.wav,video/airport-lisbon-1114-43068.mp4,airport,1114
audio/airport-lisbon-1114-43120.wav,video/airport-lisbon-1114-43120.mp4,airport,1114
audio/airport-lisbon-1114-43142.wav,video/airport-lisbon-1114-43142.mp4,airport,1114
audio/airport-lisbon-1114-43160.wav,video/airport-lisbon-1114-43160.mp4,airport,1114
audio/airport-lisbon-1114-43181.wav,video/airport-lisbon-1114-43181.mp4,airport,1114
audio/airport-lisbon-1114-43268.wav,video/airport-lisbon-1114-43268.mp4,airport,1114
audio/airport-lisbon-1114-43635.wav,video/airport-lisbon-1114-43635.mp4,airport,1114
audio/airport-lisbon-1114-43732.wav,video/airport-lisbon-1114-43732.mp4,airport,1114
audio/airport-lisbon-1114-43788.wav,video/airport-lisbon-1114-43788.mp4,airport,1114
audio/airport-lisbon-1114-43793.wav,video/airport-lisbon-1114-43793.mp4,airport,1114
audio/airport-lisbon-1114-43869.wav,video/airport-lisbon-1114-43869.mp4,airport,1114
audio/airport-lisbon-1114-43900.wav,video/airport-lisbon-1114-43900.mp4,airport,1114
audio/airport-lisbon-1114-44053.wav,video/airport-lisbon-1114-44053.mp4,airport,1114
audio/airport-paris-7-307.wav,video/airport-paris-7-307.mp4,airport,7
audio/airport-paris-7-308.wav,video/airport-paris-7-308.mp4,airport,7
audio/airport-paris-7-309.wav,video/airport-paris-7-309.mp4,airport,7
audio/airport-paris-7-310.wav,video/airport-paris-7-310.mp4,airport,7
audio/airport-paris-7-311.wav,video/airport-paris-7-311.mp4,airport,7
audio/airport-paris-7-312.wav,video/airport-paris-7-312.mp4,airport,7
audio/airport-paris-7-313.wav,video/airport-paris-7-313.mp4,airport,7
audio/airport-paris-7-314.wav,video/airport-paris-7-314.mp4,airport,7
audio/airport-paris-7-315.wav,video/airport-paris-7-315.mp4,airport,7
audio/airport-paris-7-316.wav,video/airport-paris-7-316.mp4,airport,7
audio/airport-paris-7-317.wav,video/airport-paris-7-317.mp4,airport,7
audio/airport-paris-7-318.wav,video/airport-paris-7-318.mp4,airport,7
audio/airport-paris-7-319.wav,video/airport-paris-7-319.mp4,airport,7
audio/airport-paris-7-320.wav,video/airport-paris-7-320.mp4,airport,7
audio/airport-paris-7-321.wav,video/airport-paris-7-321.mp4,airport,7
audio/airport-paris-7-322.wav,video/airport-paris-7-322.mp4,airport,7
audio/airport-paris-7-323.wav,video/airport-paris-7-323.mp4,airport,7
audio/airport-paris-7-324.wav,video/airport-paris-7-324.mp4,airport,7
audio/airport-paris-7-325.wav,video/airport-paris-7-325.mp4,airport,7
audio/airport-paris-7-326.wav,video/airport-paris-7-326.mp4,airport,7
audio/airport-paris-7-327.wav,video/airport-paris-7-327.mp4,airport,7
audio/airport-paris-7-328.wav,video/airport-paris-7-328.mp4,airport,7
audio/airport-paris-7-329.wav,video/airport-paris-7-329.mp4,airport,7
audio/airport-paris-7-330.wav,video/airport-paris-7-330.mp4,airport,7
audio/airport-paris-7-331.wav,video/airport-paris-7-331.mp4,airport,7
audio/airport-paris-7-332.wav,video/airport-paris-7-332.mp4,airport,7
audio/airport-paris-7-333.wav,video/airport-paris-7-333.mp4,airport,7
audio/airport-paris-7-334.wav,video/airport-paris-7-334.mp4,airport,7
audio/airport-paris-7-335.wav,video/airport-paris-7-335.mp4,airport,7
audio/airport-paris-7-336.wav,video/airport-paris-7-336.mp4,airport,7
audio/airport-paris-7-337.wav,video/airport-paris-7-337.mp4,airport,7
audio/airport-paris-7-338.wav,video/airport-paris-7-338.mp4,airport,7
audio/airport-paris-7-339.wav,video/airport-paris-7-339.mp4,airport,7
audio/airport-paris-7-340.wav,video/airport-paris-7-340.mp4,airport,7
audio/airport-paris-7-341.wav,video/airport-paris-7-341.mp4,airport,7
audio/airport-paris-7-342.wav,video/airport-paris-7-342.mp4,airport,7
audio/airport-paris-7-343.wav,video/airport-paris-7-343.mp4,airport,7
audio/airport-paris-7-344.wav,video/airport-paris-7-344.mp4,airport,7
audio/airport-paris-7-345.wav,video/airport-paris-7-345.mp4,airport,7
audio/airport-paris-7-346.wav,video/airport-paris-7-346.mp4,airport,7
audio/airport-paris-7-347.wav,video/airport-paris-7-347.mp4,airport,7
audio/airport-paris-7-348.wav,video/airport-paris-7-348.mp4,airport,7
audio/airport-paris-7-349.wav,video/airport-paris-7-349.mp4,airport,7
audio/airport-paris-7-350.wav,video/airport-paris-7-350.mp4,airport,7
audio/airport-paris-7-351.wav,video/airport-paris-7-351.mp4,airport,7
audio/airport-paris-7-352.wav,video/airport-paris-7-352.mp4,airport,7
audio/airport-lyon-1041-40053.wav,video/airport-lyon-1041-40053.mp4,airport,1041
audio/airport-lyon-1041-40156.wav,video/airport-lyon-1041-40156.mp4,airport,1041
audio/airport-lyon-1041-40175.wav,video/airport-lyon-1041-40175.mp4,airport,1041
audio/airport-lyon-1041-40360.wav,video/airport-lyon-1041-40360.mp4,airport,1041
audio/airport-lyon-1041-40393.wav,video/airport-lyon-1041-40393.mp4,airport,1041
audio/airport-lyon-1041-40530.wav,video/airport-lyon-1041-40530.mp4,airport,1041
audio/airport-lyon-1041-40722.wav,video/airport-lyon-1041-40722.mp4,airport,1041
